"Input","Output","Frequency","HarmonicUniformity"
"shenbe","shenbe-RAISE-F","9","0.997916590699737"
"shenbe","shenbe-RAISE-B","0","0.00208340930026315"
"shepe","shepe-RAISE-F","5","0.98465511639908"
"shepe","shepe-RAISE-B","0","0.0153448836009197"
"sherbet","sherbet-RAISE-F","2","0.972082167385687"
"sherbet","sherbet-RAISE-B","0","0.0279178326143135"
"sherep","sherep-RAISE-F","2","0.996703888949591"
"sherep","sherep-RAISE-B","0","0.00329611105040894"
"sherhle","sherhle-RAISE-F","17","0.891386133787006"
"sherhle","sherhle-RAISE-B","0","0.108613866212994"
"sheri'et","sheri'et-RAISE-F","14","0.993595755902734"
"sheri'et","sheri'et-RAISE-B","0","0.00640424409726555"
"shermende","shermende-RAISE-F","29","0.969632186031947"
"shermende","shermende-RAISE-B","0","0.030367813968053"
"shertname","shertname-RAISE-F","91","0.874767133166045"
"shertname","shertname-RAISE-B","9","0.125232866833955"
"shexsiyet","shexsiyet-RAISE-F","45","0.963921699730652"
"shexsiyet","shexsiyet-RAISE-B","0","0.0360783002693476"
"shija'et","shija'et-RAISE-F","10","0.984844381201228"
"shija'et","shija'et-RAISE-B","0","0.015155618798772"
"shikayet","shikayet-RAISE-F","18","0.997073588903342"
"shikayet","shikayet-RAISE-B","0","0.00292641109665842"
"shikayetname","shikayetname-RAISE-F","9","0.808517433041423"
"shikayetname","shikayetname-RAISE-B","2","0.191482566958577"
"shilepe","shilepe-RAISE-F","2","0.955672017631016"
"shilepe","shilepe-RAISE-B","0","0.0443279823689839"
"shipaxana","shipaxana-RAISE-F","0","0.0138046662488829"
"shipaxana","shipaxana-RAISE-B","38","0.986195333751117"
"shiraza","shiraza-RAISE-F","0","0.0851198022854114"
"shiraza","shiraza-RAISE-B","1","0.914880197714589"
"shiwétsariye","shiwétsariye-RAISE-F","1","0.990610607289016"
"shiwétsariye","shiwétsariye-RAISE-B","0","0.0093893927109841"
"shixenze","shixenze-RAISE-F","17","0.993412524023959"
"shixenze","shixenze-RAISE-B","0","0.00658747597604084"
"shöbe","shöbe-RAISE-F","49","0.981797824847428"
"shöbe","shöbe-RAISE-B","0","0.0182021751525719"
"shöhret","shöhret-RAISE-F","8","0.9972401797544"
"shöhret","shöhret-RAISE-B","0","0.00275982024559993"
"shola","shola-RAISE-F","0","0.0226925748956652"
"shola","shola-RAISE-B","5","0.977307425104335"
"shora","shora-RAISE-F","0","0.0643866247955236"
"shora","shora-RAISE-B","7","0.935613375204476"
"shorpa","shorpa-RAISE-F","0","0.0165838499668324"
"shorpa","shorpa-RAISE-B","13","0.983416150033168"
"shota","shota-RAISE-F","0","0.0161935047534389"
"shota","shota-RAISE-B","5","0.983806495246561"
"shoxa","shoxa-RAISE-F","0","0.0423969913638828"
"shoxa","shoxa-RAISE-B","1","0.957603008636117"
"shoxla","shoxla-RAISE-F","0","0.0262099532918486"
"shoxla","shoxla-RAISE-B","1","0.973790046708151"
"shoyna","shoyna-RAISE-F","0","0.031407778848061"
"shoyna","shoyna-RAISE-B","2","0.968592221151939"
"shübhe","shübhe-RAISE-F","43","0.981554003410588"
"shübhe","shübhe-RAISE-B","0","0.0184459965894124"
"shübhilen","shübhilen-RAISE-F","4","0.971098747413719"
"shübhilen","shübhilen-RAISE-B","0","0.0289012525862811"
"shughullan","shughullan-RAISE-F","0","0.00482977942649365"
"shughullan","shughullan-RAISE-B","28","0.995170220573506"
"shükrane","shükrane-RAISE-F","1","0.328998966567781"
"shükrane","shükrane-RAISE-B","1","0.671001033432219"
"siyaset","siyaset-RAISE-F","2000","0.995724411367743"
"siyaset","siyaset-RAISE-B","4","0.00427558863225743"
"snariye","snariye-RAISE-F","1","0.510821576661297"
"snariye","snariye-RAISE-B","0","0.489178423338703"
"sodilash","sodilash-RAISE-F","0","0.0280881942277399"
"sodilash","sodilash-RAISE-B","3","0.97191180577226"
"sofa","sofa-RAISE-F","1","0.0385486093661958"
"sofa","sofa-RAISE-B","7","0.961451390633804"
"söhbet","söhbet-RAISE-F","703","0.998338028862184"
"söhbet","söhbet-RAISE-B","0","0.00166197113781636"
"söhbetlesh","söhbetlesh-RAISE-F","38","0.97967653071971"
"söhbetlesh","söhbetlesh-RAISE-B","0","0.0203234692802904"
"sola","sola-RAISE-F","0","0.00521876874804728"
"sola","sola-RAISE-B","11","0.994781231251953"
"solaqxana","solaqxana-RAISE-F","0","0.026381120831577"
"solaqxana","solaqxana-RAISE-B","27","0.973618879168423"
"solash","solash-RAISE-F","0","0.0979945470122329"
"solash","solash-RAISE-B","2","0.902005452987767"
"soldat","soldat-RAISE-F","0","0.00553774768159321"
"soldat","soldat-RAISE-B","3","0.994462252318407"
"sölet","sölet-RAISE-F","30","0.987177803522789"
"sölet","sölet-RAISE-B","0","0.0128221964772105"
"sora","sora-RAISE-F","0","0.00166853997862848"
"sora","sora-RAISE-B","6","0.998331460021372"
"soraqxana","soraqxana-RAISE-F","0","0.0286724965372606"
"soraqxana","soraqxana-RAISE-B","21","0.971327503462739"
"sorash","sorash-RAISE-F","0","0.0122328589720822"
"sorash","sorash-RAISE-B","3","0.987767141027918"
"söre","söre-RAISE-F","6","0.986086065095097"
"söre","söre-RAISE-B","0","0.013913934904903"
"sotla","sotla-RAISE-F","0","0.00900151554628115"
"sotla","sotla-RAISE-B","49","0.990998484453719"
"sotxana","sotxana-RAISE-F","0","0.0463491957115958"
"sotxana","sotxana-RAISE-B","6","0.953650804288404"
"soyla","soyla-RAISE-F","0","0.119075550141717"
"soyla","soyla-RAISE-B","1","0.880924449858283"
"sözle","sözle-RAISE-F","484","0.996084876600243"
"sözle","sözle-RAISE-B","0","0.00391512339975718"
"sözlesh","sözlesh-RAISE-F","182","0.983183822365146"
"sözlesh","sözlesh-RAISE-B","3","0.0168161776348543"
"sulale","sulale-RAISE-F","153","0.97004423172712"
"sulale","sulale-RAISE-B","56","0.02995576827288"
"sümbe","sümbe-RAISE-F","5","0.989811498026972"
"sümbe","sümbe-RAISE-B","0","0.0101885019730281"
"sünnet","sünnet-RAISE-F","8","0.990718513930909"
"sünnet","sünnet-RAISE-B","0","0.00928148606909122"
"supa","supa-RAISE-F","0","0.00753701425609699"
"supa","supa-RAISE-B","122","0.992462985743903"
"süpet","süpet-RAISE-F","6630","0.992264984705045"
"süpet","süpet-RAISE-B","0","0.00773501529495548"
"süpetle","süpetle-RAISE-F","10","0.84871079619977"
"süpetle","süpetle-RAISE-B","0","0.15128920380023"
"sür'et","sür'et-RAISE-F","28","0.996621474429008"
"sür'et","sür'et-RAISE-B","0","0.00337852557099248"
"süre","süre-RAISE-F","47","0.974469817732218"
"süre","süre-RAISE-B","0","0.0255301822677825"
"süret","süret-RAISE-F","59","0.997964710990531"
"süret","süret-RAISE-B","0","0.0020352890094691"
"süretle","süretle-RAISE-F","1","0.689626075929304"
"süretle","süretle-RAISE-B","0","0.310373924070696"
"suriye","suriye-RAISE-F","3","0.986306657871207"
"suriye","suriye-RAISE-B","0","0.0136933421287927"
"sürme","sürme-RAISE-F","1","0.666785604250477"
"sürme","sürme-RAISE-B","0","0.333214395749523"
"sürüshte","sürüshte-RAISE-F","2","0.788147193834957"
"sürüshte","sürüshte-RAISE-B","0","0.211852806165043"
"suwa","suwa-RAISE-F","0","0.0979945470122329"
"suwa","suwa-RAISE-B","2","0.902005452987767"
"süyle","süyle-RAISE-F","1","0.636155038178477"
"süyle","süyle-RAISE-B","0","0.363844961821523"
"süyünche","süyünche-RAISE-F","1","0.120916232219734"
"süyünche","süyünche-RAISE-B","0","0.879083767780266"
"ta'et","ta'et-RAISE-F","2","0.984140512105385"
"ta'et","ta'et-RAISE-B","0","0.0158594878946149"
"ta'ipe","ta'ipe-RAISE-F","14","0.936168457267259"
"ta'ipe","ta'ipe-RAISE-B","0","0.0638315427327414"
"takamullash","takamullash-RAISE-F","0","0.0481262016177537"
"takamullash","takamullash-RAISE-B","1","0.951873798382246"
"tala","tala-RAISE-F","0","0.0511805031732639"
"tala","tala-RAISE-B","1","0.948819496826736"
"talapet","talapet-RAISE-F","3","0.993488298712998"
"talapet","talapet-RAISE-B","0","0.00651170128700156"
"talay","talay-RAISE-F","0","0.0179711162084786"
"talay","talay-RAISE-B","1","0.982028883791521"
"talla","talla-RAISE-F","0","0.00434311381572372"
"talla","talla-RAISE-B","153","0.995656886184276"
"talliwal","talliwal-RAISE-F","0","0.0127437250809621"
"talliwal","talliwal-RAISE-B","2","0.987256274919038"
"tamamla","tamamla-RAISE-F","0","0.00335404300825759"
"tamamla","tamamla-RAISE-B","21","0.996645956991742"
"tamaqxana","tamaqxana-RAISE-F","0","0.0186412097141156"
"tamaqxana","tamaqxana-RAISE-B","22","0.981358790285884"
"tamasha","tamasha-RAISE-F","0","0.00660683055909494"
"tamasha","tamasha-RAISE-B","6","0.993393169440905"
"tamche","tamche-RAISE-F","0","0.557231445492072"
"tamche","tamche-RAISE-B","41","0.442768554507928"
"tamchila","tamchila-RAISE-F","0","0.164146507988369"
"tamchila","tamchila-RAISE-B","1","0.835853492011631"
"tamozhna","tamozhna-RAISE-F","0","0.00434763113459757"
"tamozhna","tamozhna-RAISE-B","28","0.995652368865402"
"tamuzhna","tamuzhna-RAISE-F","0","0.0426200676210413"
"tamuzhna","tamuzhna-RAISE-B","1","0.957379932378959"
"tana","tana-RAISE-F","0","0.0337079252688058"
"tana","tana-RAISE-B","2","0.966292074731194"
"tanglay","tanglay-RAISE-F","0","0.045651524335744"
"tanglay","tanglay-RAISE-B","2","0.954348475664256"
"tansa","tansa-RAISE-F","0","0.018868759983673"
"tansa","tansa-RAISE-B","7","0.981131240016327"
"tapa","tapa-RAISE-F","1","0.0250606041545697"
"tapa","tapa-RAISE-B","1","0.97493939584543"
"tapan","tapan-RAISE-F","0","0.0112053324388071"
"tapan","tapan-RAISE-B","24","0.988794667561193"
"tapancha","tapancha-RAISE-F","0","0.0100456721648784"
"tapancha","tapancha-RAISE-B","1","0.989954327835122"
"tapawet","tapawet-RAISE-F","14","0.980777172423314"
"tapawet","tapawet-RAISE-B","0","0.0192228275766863"
"tapila","tapila-RAISE-F","0","0.0167215920705083"
"tapila","tapila-RAISE-B","2","0.983278407929492"
"tara","tara-RAISE-F","0","0.00873092874478831"
"tara","tara-RAISE-B","20","0.991269071255212"
"tarat","tarat-RAISE-F","0","0.0172143540579207"
"tarat","tarat-RAISE-B","4","0.982785645942079"
"taraza","taraza-RAISE-F","0","0.0095442556607217"
"taraza","taraza-RAISE-B","104","0.990455744339278"
"tartma","tartma-RAISE-F","0","0.0353878572458578"
"tartma","tartma-RAISE-B","11","0.964612142754142"
"tartquchla","tartquchla-RAISE-F","0","0.164146507988369"
"tartquchla","tartquchla-RAISE-B","1","0.835853492011631"
"tasha","tasha-RAISE-F","0","0.119075550141717"
"tasha","tasha-RAISE-B","1","0.880924449858283"
"tashla","tashla-RAISE-F","0","0.00197851308469477"
"tashla","tashla-RAISE-B","163","0.998021486915305"
"tashliwet","tashliwet-RAISE-F","2","0.989821761126449"
"tashliwet","tashliwet-RAISE-B","0","0.0101782388735507"
"tasma","tasma-RAISE-F","0","0.0154652111979383"
"tasma","tasma-RAISE-B","11","0.984534788802062"
"tatarche","tatarche-RAISE-F","0","0.208598709776531"
"tatarche","tatarche-RAISE-B","3","0.791401290223469"
"tatila","tatila-RAISE-F","0","0.119075550141717"
"tatila","tatila-RAISE-B","1","0.880924449858283"
"tawa","tawa-RAISE-F","0","0.0202970855157358"
"tawa","tawa-RAISE-B","2","0.979702914484264"
"tawlan","tawlan-RAISE-F","0","0.0139240897606996"
"tawlan","tawlan-RAISE-B","2","0.9860759102393"
"taxta","taxta-RAISE-F","0","0.00439425527566972"
"taxta","taxta-RAISE-B","80","0.99560574472433"
"taxtay","taxtay-RAISE-F","0","0.00656001707416243"
"taxtay","taxtay-RAISE-B","2","0.993439982925838"
"tayan","tayan-RAISE-F","0","0.00557233519089062"
"tayan","tayan-RAISE-B","68","0.994427664809109"
"taza","taza-RAISE-F","0","0.0113892987164019"
"taza","taza-RAISE-B","192","0.988610701283598"
"tazila","tazila-RAISE-F","0","0.00705220103860504"
"tazila","tazila-RAISE-B","17","0.992947798961395"
"tébabet","tébabet-RAISE-F","27","0.985035263769912"
"tébabet","tébabet-RAISE-B","0","0.0149647362300883"
"teber","teber-RAISE-F","29","0.923865983802249"
"teber","teber-RAISE-B","0","0.0761340161977513"
"tebi'et","tebi'et-RAISE-F","60","0.995617181499998"
"tebi'et","tebi'et-RAISE-B","0","0.00438281850000221"
"tebrikname","tebrikname-RAISE-F","41","0.835223845307782"
"tebrikname","tebrikname-RAISE-B","11","0.164776154692218"
"tehrirle","tehrirle-RAISE-F","8","0.980154527566928"
"tehrirle","tehrirle-RAISE-B","0","0.0198454724330723"
"tejiribe","tejiribe-RAISE-F","28","0.93051202775615"
"tejiribe","tejiribe-RAISE-B","0","0.0694879722438499"
"tejribe","tejribe-RAISE-F","1285","0.991832304782477"
"tejribe","tejribe-RAISE-B","0","0.00816769521752275"
"tejribixana","tejribixana-RAISE-F","0","0.00947242396219694"
"tejribixana","tejribixana-RAISE-B","75","0.990527576037803"
"teklipname","teklipname-RAISE-F","17","0.903982161308353"
"teklipname","teklipname-RAISE-B","6","0.0960178386916472"
"tekrarla","tekrarla-RAISE-F","0","0.00393373519427553"
"tekrarla","tekrarla-RAISE-B","75","0.996066264805724"
"téléfonlash","téléfonlash-RAISE-F","0","0.0659536456749549"
"téléfonlash","téléfonlash-RAISE-B","2","0.934046354325045"
"téléfonxana","téléfonxana-RAISE-F","0","0.0839231554990931"
"téléfonxana","téléfonxana-RAISE-B","1","0.916076844500907"
"télégramma","télégramma-RAISE-F","0","0.00665075158295292"
"télégramma","télégramma-RAISE-B","122","0.993349248417047"
"telep","telep-RAISE-F","435","0.999110802525895"
"telep","telep-RAISE-B","0","0.00088919747410529"
"telepname","telepname-RAISE-F","31","0.867303475346935"
"telepname","telepname-RAISE-B","2","0.132696524653065"
"teley","teley-RAISE-F","90","0.987381477862572"
"teley","teley-RAISE-B","0","0.0126185221374276"
"teme","teme-RAISE-F","1","0.98223186833497"
"teme","teme-RAISE-B","2","0.0177681316650304"
"teminle","teminle-RAISE-F","235","0.997233852972572"
"teminle","teminle-RAISE-B","0","0.00276614702742813"
"témpératura","témpératura-RAISE-F","0","0.012224033300924"
"témpératura","témpératura-RAISE-B","16","0.987775966699076"
"temtire","temtire-RAISE-F","3","0.971098747413719"
"temtire","temtire-RAISE-B","0","0.0289012525862811"
"tenche","tenche-RAISE-F","2","0.159951700485814"
"tenche","tenche-RAISE-B","0","0.840048299514186"
"tene","tene-RAISE-F","13","0.980380460179919"
"tene","tene-RAISE-B","0","0.0196195398200808"
"tengle","tengle-RAISE-F","6","0.941523054367052"
"tengle","tengle-RAISE-B","0","0.0584769456329478"
"tenglesh","tenglesh-RAISE-F","3","0.920974262325439"
"tenglesh","tenglesh-RAISE-B","0","0.0790257376745611"
"tenglime","tenglime-RAISE-F","23","0.859106129915031"
"tenglime","tenglime-RAISE-B","0","0.140893870084969"
"tengne","tengne-RAISE-F","3","0.96869819007371"
"tengne","tengne-RAISE-B","0","0.0313018099262899"
"tengshe","tengshe-RAISE-F","20","0.966501632243187"
"tengshe","tengshe-RAISE-B","0","0.0334983677568128"
"tentene","tentene-RAISE-F","1154","0.98380878976566"
"tentene","tentene-RAISE-B","0","0.0161912102343398"
"teqdirname","teqdirname-RAISE-F","11","0.915934536012296"
"teqdirname","teqdirname-RAISE-B","2","0.0840654639877041"
"terbiye","terbiye-RAISE-F","466","0.997097878712643"
"terbiye","terbiye-RAISE-B","0","0.00290212128735691"
"terbiyele","terbiyele-RAISE-F","25","0.992337451873342"
"terbiyele","terbiyele-RAISE-B","0","0.0076625481266583"
"terbiyelesh","terbiyelesh-RAISE-F","6","0.908539717979622"
"terbiyelesh","terbiyelesh-RAISE-B","0","0.0914602820203776"
"terbiyile","terbiyile-RAISE-F","48","0.993314867338814"
"terbiyile","terbiyile-RAISE-B","0","0.00668513266118615"
"terbiyilesh","terbiyilesh-RAISE-F","2","0.864658212736724"
"terbiyilesh","terbiyilesh-RAISE-B","0","0.135341787263276"
"terbiylesh","terbiylesh-RAISE-F","2","0.99210811244667"
"terbiylesh","terbiylesh-RAISE-B","0","0.00789188755333002"
"terep","terep-RAISE-F","838","0.997945927351828"
"terep","terep-RAISE-B","0","0.00205407264817182"
"tereplime","tereplime-RAISE-F","314","0.991079149272914"
"tereplime","tereplime-RAISE-B","0","0.00892085072708606"
"teret","teret-RAISE-F","1","0.991150896726434"
"teret","teret-RAISE-B","0","0.00884910327356588"
"teriple","teriple-RAISE-F","36","0.992031282840131"
"teriple","teriple-RAISE-B","0","0.00796871715986899"
"terjime","terjime-RAISE-F","135","0.997423620987318"
"terjime","terjime-RAISE-B","0","0.00257637901268163"
"terle","terle-RAISE-F","2","0.978408885256287"
"terle","terle-RAISE-B","0","0.0215911147437129"
"teshekkürname","teshekkürname-RAISE-F","5","0.84031613925584"
"teshekkürname","teshekkürname-RAISE-B","0","0.159683860744159"
"teshwishlen","teshwishlen-RAISE-F","5","0.923604498281674"
"teshwishlen","teshwishlen-RAISE-B","0","0.0763955017183265"
"tesirlen","tesirlen-RAISE-F","5","0.994088433454121"
"tesirlen","tesirlen-RAISE-B","1","0.00591156654587852"
"teslesh","teslesh-RAISE-F","1","0.953310176107777"
"teslesh","teslesh-RAISE-B","0","0.0466898238922234"
"teslimname","teslimname-RAISE-F","4","0.377156686419556"
"teslimname","teslimname-RAISE-B","0","0.622843313580444"
"testiqname","testiqname-RAISE-F","1","0.619268082813645"
"testiqname","testiqname-RAISE-B","0","0.380731917186355"
"teswirle","teswirle-RAISE-F","55","0.994704896681845"
"teswirle","teswirle-RAISE-B","0","0.00529510331815474"
"teswirlen","teswirlen-RAISE-F","7","0.912228026888721"
"teswirlen","teswirlen-RAISE-B","0","0.0877719731112792"
"tewbe","tewbe-RAISE-F","2","0.985715996809056"
"tewbe","tewbe-RAISE-B","0","0.0142840031909439"
"tewren","tewren-RAISE-F","11","0.988453148799047"
"tewren","tewren-RAISE-B","0","0.0115468512009528"
"tewret","tewret-RAISE-F","33","0.965789319524548"
"tewret","tewret-RAISE-B","0","0.0342106804754524"
"texse","texse-RAISE-F","12","0.987880233032549"
"texse","texse-RAISE-B","0","0.0121197669674507"
"teyinle","teyinle-RAISE-F","58","0.989522344870392"
"teyinle","teyinle-RAISE-B","0","0.0104776551296081"
"teyyarla","teyyarla-RAISE-F","0","0.00214775357709507"
"teyyarla","teyyarla-RAISE-B","70","0.997852246422905"
"teziye","teziye-RAISE-F","7","0.996172413420481"
"teziye","teziye-RAISE-B","0","0.00382758657951908"
"tibabet","tibabet-RAISE-F","19","0.983287772752105"
"tibabet","tibabet-RAISE-B","1","0.0167122272478955"
"tibabetxana","tibabetxana-RAISE-F","0","0.0979945470122329"
"tibabetxana","tibabetxana-RAISE-B","3","0.902005452987767"
"tilawet","tilawet-RAISE-F","3","0.995167275769721"
"tilawet","tilawet-RAISE-B","0","0.00483272423027924"
"tilemche","tilemche-RAISE-F","8","0.418394824937533"
"tilemche","tilemche-RAISE-B","1","0.581605175062467"
"tiyatirxana","tiyatirxana-RAISE-F","0","0.0164538455422215"
"tiyatirxana","tiyatirxana-RAISE-B","44","0.983546154457778"
"töhmet","töhmet-RAISE-F","7","0.996487076547416"
"töhmet","töhmet-RAISE-B","0","0.00351292345258438"
"töhmetname","töhmetname-RAISE-F","1","0.207140233177591"
"töhmetname","töhmetname-RAISE-B","0","0.792859766822409"
"töhpe","töhpe-RAISE-F","311","0.993955925915475"
"töhpe","töhpe-RAISE-B","0","0.00604407408452472"
"tola","tola-RAISE-F","1","0.0114847461505718"
"tola","tola-RAISE-B","39","0.988515253849428"
"töle","töle-RAISE-F","155","0.992521458564952"
"töle","töle-RAISE-B","1","0.00747854143504812"
"tölem","tölem-RAISE-F","4","0.997085528548235"
"tölem","tölem-RAISE-B","0","0.00291447145176518"
"toliye","toliye-RAISE-F","1","0.864197923836554"
"toliye","toliye-RAISE-B","0","0.135802076163446"
"tongla","tongla-RAISE-F","0","0.031774182862325"
"tongla","tongla-RAISE-B","2","0.968225817137675"
"tonglat","tonglat-RAISE-F","0","0.0161598731721924"
"tonglat","tonglat-RAISE-B","6","0.983840126827808"
"tonna","tonna-RAISE-F","0","0.00340423848154281"
"tonna","tonna-RAISE-B","132","0.996595761518457"
"topilang","topilang-RAISE-F","0","0.00536932544150015"
"topilang","topilang-RAISE-B","3","0.9946306745585"
"topla","topla-RAISE-F","0","0.00399956033984417"
"topla","topla-RAISE-B","75","0.996000439660156"
"toplam","toplam-RAISE-F","0","0.00259016753023256"
"toplam","toplam-RAISE-B","146","0.997409832469767"
"toplash","toplash-RAISE-F","0","0.0215131745408678"
"toplash","toplash-RAISE-B","5","0.978486825459132"
"toqulma","toqulma-RAISE-F","1","0.0189457658662407"
"toqulma","toqulma-RAISE-B","56","0.981054234133759"
"töre","töre-RAISE-F","8","0.996217637549515"
"töre","töre-RAISE-B","0","0.00378236245048515"
"törelme","törelme-RAISE-F","9","0.859106129915031"
"törelme","törelme-RAISE-B","0","0.140893870084969"
"torla","torla-RAISE-F","0","0.0979945470122329"
"torla","torla-RAISE-B","2","0.902005452987767"
"tormozla","tormozla-RAISE-F","0","0.164146507988369"
"tormozla","tormozla-RAISE-B","1","0.835853492011631"
"torxana","torxana-RAISE-F","0","0.0210475989970018"
"torxana","torxana-RAISE-B","14","0.978952401002998"
"tosa","tosa-RAISE-F","0","0.012794179306744"
"tosa","tosa-RAISE-B","8","0.987205820693256"
"töwenle","töwenle-RAISE-F","17","0.987181022084239"
"töwenle","töwenle-RAISE-B","0","0.012818977915761"
"töwenlesh","töwenlesh-RAISE-F","4","0.810938996236926"
"töwenlesh","töwenlesh-RAISE-B","0","0.189061003763074"
"töwenlet","töwenlet-RAISE-F","35","0.942702061360438"
"töwenlet","töwenlet-RAISE-B","0","0.0572979386395616"
"towla","towla-RAISE-F","0","0.00702439784772313"
"towla","towla-RAISE-B","20","0.992975602152277"
"towlash","towlash-RAISE-F","0","0.0141652781409046"
"towlash","towlash-RAISE-B","1","0.985834721859095"
"toxta","toxta-RAISE-F","0","0.00218398235046025"
"toxta","toxta-RAISE-B","312","0.99781601764954"
"toxtam","toxtam-RAISE-F","0","0.0028123513647208"
"toxtam","toxtam-RAISE-B","2","0.997187648635279"
"toxtamname","toxtamname-RAISE-F","49","0.828992650289624"
"toxtamname","toxtamname-RAISE-B","20","0.171007349710376"
"toxtat","toxtat-RAISE-F","0","0.00227405429333705"
"toxtat","toxtat-RAISE-B","735","0.997725945706663"
"toyla","toyla-RAISE-F","0","0.0511805031732639"
"toyla","toyla-RAISE-B","3","0.948819496826736"
"toylash","toylash-RAISE-F","0","0.0125845695784661"
"toylash","toylash-RAISE-B","25","0.987415430421534"
"tügelle","tügelle-RAISE-F","6","0.788147193834957"
"tügelle","tügelle-RAISE-B","0","0.211852806165043"
"tughqanlash","tughqanlash-RAISE-F","0","0.0357990062907626"
"tughqanlash","tughqanlash-RAISE-B","1","0.964200993709237"
"tügünche","tügünche-RAISE-F","1","0.18719189325223"
"tügünche","tügünche-RAISE-B","0","0.81280810674777"
"tüle","tüle-RAISE-F","4","0.689626075929304"
"tüle","tüle-RAISE-B","0","0.310373924070696"
"tüne","tüne-RAISE-F","2","0.974649537956173"
"tüne","tüne-RAISE-B","0","0.0253504620438267"
"turbina","turbina-RAISE-F","0","0.0773412459575049"
"turbina","turbina-RAISE-B","1","0.922658754042495"
"türme","türme-RAISE-F","4251","0.982875655673174"
"türme","türme-RAISE-B","4","0.0171243443268257"
"türmel","türmel-RAISE-F","1","0.929360709404712"
"türmel","türmel-RAISE-B","0","0.0706392905952875"
"turuba","turuba-RAISE-F","0","0.00586158167341611"
"turuba","turuba-RAISE-B","20","0.994138418326584"
"tutash","tutash-RAISE-F","0","0.00913385225211016"
"tutash","tutash-RAISE-B","13","0.99086614774789"
"tuwa","tuwa-RAISE-F","4","0.0131809763498496"
"tuwa","tuwa-RAISE-B","0","0.98681902365015"
"tüze","tüze-RAISE-F","13","0.806073629792531"
"tüze","tüze-RAISE-B","0","0.193926370207469"
"tüzet","tüzet-RAISE-F","9","0.969825161892302"
"tüzet","tüzet-RAISE-B","0","0.0301748381076978"
"tüzle","tüzle-RAISE-F","2","0.989791737080422"
"tüzle","tüzle-RAISE-B","0","0.0102082629195781"
"tüzülme","tüzülme-RAISE-F","90","0.940377879070106"
"tüzülme","tüzülme-RAISE-B","0","0.0596221209298939"
"ucha","ucha-RAISE-F","0","0.0117295792620297"
"ucha","ucha-RAISE-B","116","0.98827042073797"
"üchey","üchey-RAISE-F","3","0.99443807249026"
"üchey","üchey-RAISE-B","0","0.00556192750973975"
"uchra","uchra-RAISE-F","0","0.00105132704503774"
"uchra","uchra-RAISE-B","790","0.998948672954962"
"uchrash","uchrash-RAISE-F","0","0.00531224904461491"
"uchrash","uchrash-RAISE-B","11","0.994687750955385"
"uchrat","uchrat-RAISE-F","0","0.00590003449113041"
"uchrat","uchrat-RAISE-B","75","0.99409996550887"
"üjme","üjme-RAISE-F","5","0.989227337714645"
"üjme","üjme-RAISE-B","0","0.0107726622853552"
"ula","ula-RAISE-F","0","0.00417920148699602"
"ula","ula-RAISE-B","7","0.995820798513004"
"ulanma","ulanma-RAISE-F","0","0.0174977453525331"
"ulanma","ulanma-RAISE-B","21","0.982502254647467"
"ulash","ulash-RAISE-F","0","0.0130703755457764"
"ulash","ulash-RAISE-B","16","0.986929624454224"
"ümidlen","ümidlen-RAISE-F","3","0.967067409578843"
"ümidlen","ümidlen-RAISE-B","0","0.0329325904211574"
"ümidsizlen","ümidsizlen-RAISE-F","1","0.993187300515354"
"ümidsizlen","ümidsizlen-RAISE-B","0","0.00681269948464588"
"ümmet","ümmet-RAISE-F","15","0.989315057612327"
"ümmet","ümmet-RAISE-B","0","0.0106849423876731"
"una","una-RAISE-F","0.999999999999997","0.014536332384875"
"una","una-RAISE-B","58","0.985463667615125"
"ünche","ünche-RAISE-F","16","0.761396723798691"
"ünche","ünche-RAISE-B","0","0.238603276201309"
"üsküne","üsküne-RAISE-F","169","0.960955129572681"
"üsküne","üsküne-RAISE-B","0","0.0390448704273189"
"ussa","ussa-RAISE-F","1","0.0643866247955236"
"ussa","ussa-RAISE-B","4","0.935613375204476"
"usta","usta-RAISE-F","39","0.00416441335040418"
"usta","usta-RAISE-B","226","0.995835586649596"
"üstel","üstel-RAISE-F","109","0.996422640905969"
"üstel","üstel-RAISE-B","0","0.00357735909403076"
"ustira","ustira-RAISE-F","0","0.0297231205698809"
"ustira","ustira-RAISE-B","1","0.970276879430119"
"ustixan","ustixan-RAISE-F","0","0.00822479884086169"
"ustixan","ustixan-RAISE-B","2","0.991775201159138"
"ustixana","ustixana-RAISE-F","0","0.0218279013575297"
"ustixana","ustixana-RAISE-B","1","0.97817209864247"
"üstqurulma","üstqurulma-RAISE-F","0","0.0366980873769049"
"üstqurulma","üstqurulma-RAISE-B","5","0.963301912623095"
"uwa","uwa-RAISE-F","0","0.0187513456310742"
"uwa","uwa-RAISE-B","22","0.981248654368926"
"uwila","uwila-RAISE-F","0","0.164146507988369"
"uwila","uwila-RAISE-B","1","0.835853492011631"
"uxla","uxla-RAISE-F","0","0.00416652747092383"
"uxla","uxla-RAISE-B","80","0.995833472529076"
"uyal","uyal-RAISE-F","0","0.0120148791000827"
"uyal","uyal-RAISE-B","3","0.987985120899917"
"uyghunlash","uyghunlash-RAISE-F","0","0.0334363287073913"
"uyghunlash","uyghunlash-RAISE-B","8","0.966563671292609"
"uyushma","uyushma-RAISE-F","0.999999999999996","0.00490988128131031"
