"Input","Output","Frequency","HarmonicUniformity"
"shenbe","shenbe-RAISE-F","9","0.00207897560222696"
"shenbe","shenbe-RAISE-B","0","0.997921024397773"
"shepe","shepe-RAISE-F","5","0.0188943250969392"
"shepe","shepe-RAISE-B","0","0.981105674903061"
"sherbet","sherbet-RAISE-F","2","0.0374561493335889"
"sherbet","sherbet-RAISE-B","0","0.962543850666411"
"sherep","sherep-RAISE-F","2","0.00350175085073418"
"sherep","sherep-RAISE-B","0","0.996498249149266"
"sherhle","sherhle-RAISE-F","17","0.0991362144144953"
"sherhle","sherhle-RAISE-B","0","0.900863785585505"
"sheri'et","sheri'et-RAISE-F","14","0.00802655085459844"
"sheri'et","sheri'et-RAISE-B","0","0.991973449145402"
"shermende","shermende-RAISE-F","29","0.0388309719364585"
"shermende","shermende-RAISE-B","0","0.961169028063542"
"shertname","shertname-RAISE-F","91","0.122212107441707"
"shertname","shertname-RAISE-B","9","0.877787892558293"
"shexsiyet","shexsiyet-RAISE-F","45","0.0389759659843228"
"shexsiyet","shexsiyet-RAISE-B","0","0.961024034015677"
"shija'et","shija'et-RAISE-F","10","0.0213780983198322"
"shija'et","shija'et-RAISE-B","0","0.978621901680168"
"shikayet","shikayet-RAISE-F","18","0.00308350323818421"
"shikayet","shikayet-RAISE-B","0","0.996916496761816"
"shikayetname","shikayetname-RAISE-F","9","0.227487363569539"
"shikayetname","shikayetname-RAISE-B","2","0.772512636430461"
"shilepe","shilepe-RAISE-F","2","0.0720644450413696"
"shilepe","shilepe-RAISE-B","0","0.92793555495863"
"shipaxana","shipaxana-RAISE-F","0","0.985362026164007"
"shipaxana","shipaxana-RAISE-B","38","0.0146379738359926"
"shiraza","shiraza-RAISE-F","0","0.94625109832287"
"shiraza","shiraza-RAISE-B","1","0.0537489016771301"
"shiwétsariye","shiwétsariye-RAISE-F","1","0.0155901840391817"
"shiwétsariye","shiwétsariye-RAISE-B","0","0.984409815960818"
"shixenze","shixenze-RAISE-F","17","0.00900939983029893"
"shixenze","shixenze-RAISE-B","0","0.990990600169701"
"shöbe","shöbe-RAISE-F","49","0.0182505828328934"
"shöbe","shöbe-RAISE-B","0","0.981749417167107"
"shöhret","shöhret-RAISE-F","8","0.00273199421222833"
"shöhret","shöhret-RAISE-B","0","0.997268005787772"
"shola","shola-RAISE-F","0","0.97767938259467"
"shola","shola-RAISE-B","5","0.0223206174053299"
"shora","shora-RAISE-F","0","0.957250424939193"
"shora","shora-RAISE-B","7","0.0427495750608072"
"shorpa","shorpa-RAISE-F","0","0.982876992501194"
"shorpa","shorpa-RAISE-B","13","0.0171230074988057"
"shota","shota-RAISE-F","0","0.978344425605284"
"shota","shota-RAISE-B","5","0.0216555743947161"
"shoxa","shoxa-RAISE-F","0","0.908598366177253"
"shoxa","shoxa-RAISE-B","1","0.0914016338227466"
"shoxla","shoxla-RAISE-F","0","0.946964928853158"
"shoxla","shoxla-RAISE-B","1","0.0530350711468421"
"shoyna","shoyna-RAISE-F","0","0.956595000645533"
"shoyna","shoyna-RAISE-B","2","0.0434049993544665"
"shübhe","shübhe-RAISE-F","43","0.0223583385403304"
"shübhe","shübhe-RAISE-B","0","0.97764166145967"
"shübhilen","shübhilen-RAISE-F","4","0.0475648940205528"
"shübhilen","shübhilen-RAISE-B","0","0.952435105979447"
"shughullan","shughullan-RAISE-F","0","0.994641751772547"
"shughullan","shughullan-RAISE-B","28","0.00535824822745345"
"shükrane","shükrane-RAISE-F","1","0.691495516522487"
"shükrane","shükrane-RAISE-B","1","0.308504483477513"
"siyaset","siyaset-RAISE-F","2000","0.00387040228070694"
"siyaset","siyaset-RAISE-B","4","0.996129597719293"
"snariye","snariye-RAISE-F","1","0.416961492576243"
"snariye","snariye-RAISE-B","0","0.583038507423757"
"sodilash","sodilash-RAISE-F","0","0.976966421647504"
"sodilash","sodilash-RAISE-B","3","0.0230335783524956"
"sofa","sofa-RAISE-F","1","0.964414136478499"
"sofa","sofa-RAISE-B","7","0.0355858635215009"
"söhbet","söhbet-RAISE-F","703","0.00119125450403649"
"söhbet","söhbet-RAISE-B","0","0.998808745495964"
"söhbetlesh","söhbetlesh-RAISE-F","38","0.0212689723597053"
"söhbetlesh","söhbetlesh-RAISE-B","0","0.978731027640295"
"sola","sola-RAISE-F","0","0.99345060881402"
"sola","sola-RAISE-B","11","0.00654939118597964"
"solaqxana","solaqxana-RAISE-F","0","0.978776209588698"
"solaqxana","solaqxana-RAISE-B","27","0.0212237904113015"
"solash","solash-RAISE-F","0","0.939604242922474"
"solash","solash-RAISE-B","2","0.0603957570775264"
"soldat","soldat-RAISE-F","0","0.992730335065901"
"soldat","soldat-RAISE-B","3","0.00726966493409886"
"sölet","sölet-RAISE-F","30","0.0158957799152685"
"sölet","sölet-RAISE-B","0","0.984104220084732"
"sora","sora-RAISE-F","0","0.998503626620815"
"sora","sora-RAISE-B","6","0.00149637337918518"
"soraqxana","soraqxana-RAISE-F","0","0.975694090191288"
"soraqxana","soraqxana-RAISE-B","21","0.0243059098087115"
"sorash","sorash-RAISE-F","0","0.982806614156192"
"sorash","sorash-RAISE-B","3","0.0171933858438083"
"söre","söre-RAISE-F","6","0.0219729489338989"
"söre","söre-RAISE-B","0","0.978027051066101"
"sotla","sotla-RAISE-F","0","0.991197055470791"
"sotla","sotla-RAISE-B","49","0.00880294452920904"
"sotxana","sotxana-RAISE-F","0","0.958521396660716"
"sotxana","sotxana-RAISE-B","6","0.0414786033392837"
"soyla","soyla-RAISE-F","0","0.928923678306915"
"soyla","soyla-RAISE-B","1","0.0710763216930852"
"sözle","sözle-RAISE-F","484","0.00342863146108342"
"sözle","sözle-RAISE-B","0","0.996571368538917"
"sözlesh","sözlesh-RAISE-F","182","0.0167583730893602"
"sözlesh","sözlesh-RAISE-B","3","0.98324162691064"
"sulale","sulale-RAISE-F","153","0.0302841792506551"
"sulale","sulale-RAISE-B","56","0.969715820749345"
"sümbe","sümbe-RAISE-F","5","0.017831283289561"
"sümbe","sümbe-RAISE-B","0","0.982168716710439"
"sünnet","sünnet-RAISE-F","8","0.0120790377452216"
"sünnet","sünnet-RAISE-B","0","0.987920962254778"
"supa","supa-RAISE-F","0","0.992280141542145"
"supa","supa-RAISE-B","122","0.0077198584578545"
"süpet","süpet-RAISE-F","6630","0.00783663985593863"
"süpet","süpet-RAISE-B","0","0.992163360144061"
"süpetle","süpetle-RAISE-F","10","0.13453025029683"
"süpetle","süpetle-RAISE-B","0","0.86546974970317"
"sür'et","sür'et-RAISE-F","28","0.00309203788775025"
"sür'et","sür'et-RAISE-B","0","0.99690796211225"
"süre","süre-RAISE-F","47","0.0272807172900834"
"süre","süre-RAISE-B","0","0.972719282709917"
"süret","süret-RAISE-F","59","0.00165895201292401"
"süret","süret-RAISE-B","0","0.998341047987076"
"süretle","süretle-RAISE-F","1","0.264887092607748"
"süretle","süretle-RAISE-B","0","0.735112907392252"
"suriye","suriye-RAISE-F","3","0.0247571364702636"
"suriye","suriye-RAISE-B","0","0.975242863529736"
"sürme","sürme-RAISE-F","1","0.283801280761115"
"sürme","sürme-RAISE-B","0","0.716198719238885"
"sürüshte","sürüshte-RAISE-F","2","0.184128887019375"
"sürüshte","sürüshte-RAISE-B","0","0.815871112980625"
"suwa","suwa-RAISE-F","0","0.939604242922474"
"suwa","suwa-RAISE-B","2","0.0603957570775264"
"süyle","süyle-RAISE-F","1","0.309350112400126"
"süyle","süyle-RAISE-B","0","0.690649887599874"
"süyünche","süyünche-RAISE-F","1","0.846100340614703"
"süyünche","süyünche-RAISE-B","0","0.153899659385297"
"ta'et","ta'et-RAISE-F","2","0.0312060827416894"
"ta'et","ta'et-RAISE-B","0","0.968793917258311"
"ta'ipe","ta'ipe-RAISE-F","14","0.0703288247385545"
"ta'ipe","ta'ipe-RAISE-B","0","0.929671175261445"
"takamullash","takamullash-RAISE-F","0","0.955798392670349"
"takamullash","takamullash-RAISE-B","1","0.0442016073296512"
"tala","tala-RAISE-F","0","0.964530473784932"
"tala","tala-RAISE-B","1","0.0354695262150685"
"talapet","talapet-RAISE-F","3","0.0101655516514202"
"talapet","talapet-RAISE-B","0","0.98983444834858"
"talay","talay-RAISE-F","0","0.977281410734524"
"talay","talay-RAISE-B","1","0.0227185892654757"
"talla","talla-RAISE-F","0","0.995316534927808"
"talla","talla-RAISE-B","153","0.00468346507219219"
"talliwal","talliwal-RAISE-F","0","0.976552092125671"
"talliwal","talliwal-RAISE-B","2","0.023447907874329"
"tamamla","tamamla-RAISE-F","0","0.996445840764287"
"tamamla","tamamla-RAISE-B","21","0.00355415923571323"
"tamaqxana","tamaqxana-RAISE-F","0","0.98187164303988"
"tamaqxana","tamaqxana-RAISE-B","22","0.0181283569601203"
"tamasha","tamasha-RAISE-F","0","0.990316254318722"
"tamasha","tamasha-RAISE-B","6","0.0096837456812785"
"tamche","tamche-RAISE-F","0","0.424268270888632"
"tamche","tamche-RAISE-B","41","0.575731729111368"
"tamchila","tamchila-RAISE-F","0","0.906561882652986"
"tamchila","tamchila-RAISE-B","1","0.0934381173470136"
"tamozhna","tamozhna-RAISE-F","0","0.994867787844892"
"tamozhna","tamozhna-RAISE-B","28","0.00513221215510828"
"tamuzhna","tamuzhna-RAISE-F","0","0.925928247425758"
"tamuzhna","tamuzhna-RAISE-B","1","0.0740717525742424"
"tana","tana-RAISE-F","0","0.95544833123345"
"tana","tana-RAISE-B","2","0.04455166876655"
"tanglay","tanglay-RAISE-F","0","0.948364773570805"
"tanglay","tanglay-RAISE-B","2","0.0516352264291946"
"tansa","tansa-RAISE-F","0","0.970333967879572"
"tansa","tansa-RAISE-B","7","0.0296660321204281"
"tapa","tapa-RAISE-F","1","0.953207815233485"
"tapa","tapa-RAISE-B","1","0.0467921847665147"
"tapan","tapan-RAISE-F","0","0.986368328072424"
"tapan","tapan-RAISE-B","24","0.0136316719275763"
"tapancha","tapancha-RAISE-F","0","0.987970799198264"
"tapancha","tapancha-RAISE-B","1","0.0120292008017361"
"tapawet","tapawet-RAISE-F","14","0.020457399769877"
"tapawet","tapawet-RAISE-B","0","0.979542600230123"
"tapila","tapila-RAISE-F","0","0.980230414696727"
"tapila","tapila-RAISE-B","2","0.0197695853032734"
"tara","tara-RAISE-F","0","0.989975038513761"
"tara","tara-RAISE-B","20","0.0100249614862389"
"tarat","tarat-RAISE-F","0","0.983624858537016"
"tarat","tarat-RAISE-B","4","0.0163751414629839"
"taraza","taraza-RAISE-F","0","0.990330817660497"
"taraza","taraza-RAISE-B","104","0.00966918233950342"
"tartma","tartma-RAISE-F","0","0.972438192610274"
"tartma","tartma-RAISE-B","11","0.0275618073897261"
"tartquchla","tartquchla-RAISE-F","0","0.906561882652986"
"tartquchla","tartquchla-RAISE-B","1","0.0934381173470136"
"tasha","tasha-RAISE-F","0","0.928923678306915"
"tasha","tasha-RAISE-B","1","0.0710763216930852"
"tashla","tashla-RAISE-F","0","0.998103067639495"
"tashla","tashla-RAISE-B","163","0.00189693236050525"
"tashliwet","tashliwet-RAISE-F","2","0.0162939295772906"
"tashliwet","tashliwet-RAISE-B","0","0.983706070422709"
"tasma","tasma-RAISE-F","0","0.980047213635603"
"tasma","tasma-RAISE-B","11","0.0199527863643968"
"tatarche","tatarche-RAISE-F","0","0.752857914313299"
"tatarche","tatarche-RAISE-B","3","0.247142085686701"
"tatila","tatila-RAISE-F","0","0.928923678306915"
"tatila","tatila-RAISE-B","1","0.0710763216930852"
"tawa","tawa-RAISE-F","0","0.95864084583721"
"tawa","tawa-RAISE-B","2","0.0413591541627898"
"tawlan","tawlan-RAISE-F","0","0.982138077691708"
"tawlan","tawlan-RAISE-B","2","0.017861922308292"
"taxta","taxta-RAISE-F","0","0.995218457307841"
"taxta","taxta-RAISE-B","80","0.00478154269215891"
"taxtay","taxtay-RAISE-F","0","0.990137709014746"
"taxtay","taxtay-RAISE-B","2","0.00986229098525382"
"tayan","tayan-RAISE-F","0","0.994081995526162"
"tayan","tayan-RAISE-B","68","0.00591800447383828"
"taza","taza-RAISE-F","0","0.989379028979136"
"taza","taza-RAISE-B","192","0.0106209710208636"
"tazila","tazila-RAISE-F","0","0.991456755878989"
"tazila","tazila-RAISE-B","17","0.00854324412101115"
"tébabet","tébabet-RAISE-F","27","0.0169478648857405"
"tébabet","tébabet-RAISE-B","0","0.983052135114259"
"teber","teber-RAISE-F","29","0.0716895453431017"
"teber","teber-RAISE-B","0","0.928310454656898"
"tebi'et","tebi'et-RAISE-F","60","0.00437457299842459"
"tebi'et","tebi'et-RAISE-B","0","0.995625427001575"
"tebrikname","tebrikname-RAISE-F","41","0.163902623349642"
"tebrikname","tebrikname-RAISE-B","11","0.836097376650358"
"tehrirle","tehrirle-RAISE-F","8","0.0271466963872189"
"tehrirle","tehrirle-RAISE-B","0","0.972853303612781"
"tejiribe","tejiribe-RAISE-F","28","0.0713893012313812"
"tejiribe","tejiribe-RAISE-B","0","0.928610698768619"
"tejribe","tejribe-RAISE-F","1285","0.00775631546695122"
"tejribe","tejribe-RAISE-B","0","0.992243684533049"
"tejribixana","tejribixana-RAISE-F","0","0.990365632898454"
"tejribixana","tejribixana-RAISE-B","75","0.00963436710154564"
"teklipname","teklipname-RAISE-F","17","0.108123679992299"
"teklipname","teklipname-RAISE-B","6","0.891876320007701"
"tekrarla","tekrarla-RAISE-F","0","0.995563840890427"
"tekrarla","tekrarla-RAISE-B","75","0.00443615910957251"
"téléfonlash","téléfonlash-RAISE-F","0","0.942525861645924"
"téléfonlash","téléfonlash-RAISE-B","2","0.0574741383540756"
"téléfonxana","téléfonxana-RAISE-F","0","0.881232687269075"
"téléfonxana","téléfonxana-RAISE-B","1","0.118767312730925"
"télégramma","télégramma-RAISE-F","0","0.993026001800737"
"télégramma","télégramma-RAISE-B","122","0.00697399819926292"
"telep","telep-RAISE-F","435","0.000545282105892694"
"telep","telep-RAISE-B","0","0.999454717894107"
"telepname","telepname-RAISE-F","31","0.14542863424885"
"telepname","telepname-RAISE-B","2","0.85457136575115"
"teley","teley-RAISE-F","90","0.0135769118576438"
"teley","teley-RAISE-B","0","0.986423088142356"
"teme","teme-RAISE-F","1","0.0351489279906627"
"teme","teme-RAISE-B","2","0.964851072009337"
"teminle","teminle-RAISE-F","235","0.0023507490571008"
"teminle","teminle-RAISE-B","0","0.997649250942899"
"témpératura","témpératura-RAISE-F","0","0.987632591709659"
"témpératura","témpératura-RAISE-B","16","0.0123674082903406"
"temtire","temtire-RAISE-F","3","0.0475648940205528"
"temtire","temtire-RAISE-B","0","0.952435105979447"
"tenche","tenche-RAISE-F","2","0.803627914718076"
"tenche","tenche-RAISE-B","0","0.196372085281924"
"tene","tene-RAISE-F","13","0.0262689714624013"
"tene","tene-RAISE-B","0","0.973731028537599"
"tengle","tengle-RAISE-F","6","0.068173428062749"
"tengle","tengle-RAISE-B","0","0.931826571937251"
"tenglesh","tenglesh-RAISE-F","3","0.0976075459825416"
"tenglesh","tenglesh-RAISE-B","0","0.902392454017458"
"tenglime","tenglime-RAISE-F","23","0.125960421667265"
"tenglime","tenglime-RAISE-B","0","0.874039578332735"
"tengne","tengne-RAISE-F","3","0.0599747989084657"
"tengne","tengne-RAISE-B","0","0.940025201091534"
"tengshe","tengshe-RAISE-F","20","0.0399239011598581"
"tengshe","tengshe-RAISE-B","0","0.960076098840142"
"tentene","tentene-RAISE-F","1154","0.016155511525093"
"tentene","tentene-RAISE-B","0","0.983844488474907"
"teqdirname","teqdirname-RAISE-F","11","0.115193666617016"
"teqdirname","teqdirname-RAISE-B","2","0.884806333382984"
"terbiye","terbiye-RAISE-F","466","0.00240371489258264"
"terbiye","terbiye-RAISE-B","0","0.997596285107417"
"terbiyele","terbiyele-RAISE-F","25","0.00990280783010794"
"terbiyele","terbiyele-RAISE-B","0","0.990097192169892"
"terbiyelesh","terbiyelesh-RAISE-F","6","0.0932304480080736"
"terbiyelesh","terbiyelesh-RAISE-B","0","0.906769551991926"
"terbiyile","terbiyile-RAISE-F","48","0.00710160843405343"
"terbiyile","terbiyile-RAISE-B","0","0.992898391565947"
"terbiyilesh","terbiyilesh-RAISE-F","2","0.125551467620437"
"terbiyilesh","terbiyilesh-RAISE-B","0","0.874448532379563"
"terbiylesh","terbiylesh-RAISE-F","2","0.0120946980098688"
"terbiylesh","terbiylesh-RAISE-B","0","0.987905301990131"
"terep","terep-RAISE-F","838","0.00157510913089201"
"terep","terep-RAISE-B","0","0.998424890869108"
"tereplime","tereplime-RAISE-F","314","0.00919196596983264"
"tereplime","tereplime-RAISE-B","0","0.990808034030167"
"teret","teret-RAISE-F","1","0.0125647226406661"
"teret","teret-RAISE-B","0","0.987435277359334"
"teriple","teriple-RAISE-F","36","0.00974150330116441"
"teriple","teriple-RAISE-B","0","0.990258496698836"
"terjime","terjime-RAISE-F","135","0.00221464133424558"
"terjime","terjime-RAISE-B","0","0.997785358665754"
"terle","terle-RAISE-F","2","0.0426947698240021"
"terle","terle-RAISE-B","0","0.957305230175998"
"teshekkürname","teshekkürname-RAISE-F","5","0.217771061386175"
"teshekkürname","teshekkürname-RAISE-B","0","0.782228938613825"
"teshwishlen","teshwishlen-RAISE-F","5","0.0803660856556661"
"teshwishlen","teshwishlen-RAISE-B","0","0.919633914344334"
"tesirlen","tesirlen-RAISE-F","5","0.00750786068894799"
"tesirlen","tesirlen-RAISE-B","1","0.992492139311052"
"teslesh","teslesh-RAISE-F","1","0.0637521470227944"
"teslesh","teslesh-RAISE-B","0","0.936247852977206"
"teslimname","teslimname-RAISE-F","4","0.563536700466056"
"teslimname","teslimname-RAISE-B","0","0.436463299533944"
"testiqname","testiqname-RAISE-F","1","0.428848818330296"
"testiqname","testiqname-RAISE-B","0","0.571151181669704"
"teswirle","teswirle-RAISE-F","55","0.00596829101355834"
"teswirle","teswirle-RAISE-B","0","0.994031708986442"
"teswirlen","teswirlen-RAISE-F","7","0.0815662806217641"
"teswirlen","teswirlen-RAISE-B","0","0.918433719378236"
"tewbe","tewbe-RAISE-F","2","0.0228726442425257"
"tewbe","tewbe-RAISE-B","0","0.977127355757474"
"tewren","tewren-RAISE-F","11","0.013946889905585"
"tewren","tewren-RAISE-B","0","0.986053110094415"
"tewret","tewret-RAISE-F","33","0.0355030152766982"
"tewret","tewret-RAISE-B","0","0.964496984723302"
"texse","texse-RAISE-F","12","0.0175336899513669"
"texse","texse-RAISE-B","0","0.982466310048633"
"teyinle","teyinle-RAISE-F","58","0.0110244241320867"
"teyinle","teyinle-RAISE-B","0","0.988975575867913"
"teyyarla","teyyarla-RAISE-F","0","0.997907339987905"
"teyyarla","teyyarla-RAISE-B","70","0.00209266001209518"
"teziye","teziye-RAISE-F","7","0.00477348646515855"
"teziye","teziye-RAISE-B","0","0.995226513534841"
"tibabet","tibabet-RAISE-F","19","0.019583975923066"
"tibabet","tibabet-RAISE-B","1","0.980416024076934"
"tibabetxana","tibabetxana-RAISE-F","0","0.939604242922474"
"tibabetxana","tibabetxana-RAISE-B","3","0.0603957570775264"
"tilawet","tilawet-RAISE-F","3","0.00539892074680254"
"tilawet","tilawet-RAISE-B","0","0.994601079253197"
"tilemche","tilemche-RAISE-F","8","0.550442064011208"
"tilemche","tilemche-RAISE-B","1","0.449557935988792"
"tiyatirxana","tiyatirxana-RAISE-F","0","0.984618908225274"
"tiyatirxana","tiyatirxana-RAISE-B","44","0.0153810917747261"
"töhmet","töhmet-RAISE-F","7","0.00410491763960791"
"töhmet","töhmet-RAISE-B","0","0.995895082360392"
"töhmetname","töhmetname-RAISE-F","1","0.734707633992256"
"töhmetname","töhmetname-RAISE-B","0","0.265292366007744"
"töhpe","töhpe-RAISE-F","311","0.00559939308609354"
"töhpe","töhpe-RAISE-B","0","0.994400606913906"
"tola","tola-RAISE-F","1","0.989308041267879"
"tola","tola-RAISE-B","39","0.0106919587321206"
"töle","töle-RAISE-F","155","0.00752171967000483"
"töle","töle-RAISE-B","1","0.992478280329995"
"tölem","tölem-RAISE-F","4","0.00320952169809505"
"tölem","tölem-RAISE-B","0","0.996790478301905"
"toliye","toliye-RAISE-F","1","0.214669306248692"
"toliye","toliye-RAISE-B","0","0.785330693751308"
"tongla","tongla-RAISE-F","0","0.937990412678485"
"tongla","tongla-RAISE-B","2","0.0620095873215148"
"tonglat","tonglat-RAISE-F","0","0.985814280745631"
"tonglat","tonglat-RAISE-B","6","0.0141857192543688"
"tonna","tonna-RAISE-F","0","0.996365042405965"
"tonna","tonna-RAISE-B","132","0.00363495759403487"
"topilang","topilang-RAISE-F","0","0.993188589420152"
"topilang","topilang-RAISE-B","3","0.00681141057984758"
"topla","topla-RAISE-F","0","0.995707575886889"
"topla","topla-RAISE-B","75","0.00429242411311137"
"toplam","toplam-RAISE-F","0","0.997287071562292"
"toplam","toplam-RAISE-B","146","0.0027129284377081"
"toplash","toplash-RAISE-F","0","0.979381226221842"
"toplash","toplash-RAISE-B","5","0.0206187737781581"
"toqulma","toqulma-RAISE-F","1","0.984050239020696"
"toqulma","toqulma-RAISE-B","56","0.015949760979304"
"töre","töre-RAISE-F","8","0.00468199866703495"
"töre","töre-RAISE-B","0","0.995318001332965"
"törelme","törelme-RAISE-F","9","0.125960421667265"
"törelme","törelme-RAISE-B","0","0.874039578332735"
"torla","torla-RAISE-F","0","0.939604242922474"
"torla","torla-RAISE-B","2","0.0603957570775264"
"tormozla","tormozla-RAISE-F","0","0.906561882652986"
"tormozla","tormozla-RAISE-B","1","0.0934381173470136"
"torxana","torxana-RAISE-F","0","0.976865913296542"
"torxana","torxana-RAISE-B","14","0.0231340867034583"
"tosa","tosa-RAISE-F","0","0.979281800965267"
"tosa","tosa-RAISE-B","8","0.0207181990347326"
"töwenle","töwenle-RAISE-F","17","0.0150347523524158"
"töwenle","töwenle-RAISE-B","0","0.984965247647584"
"töwenlesh","töwenlesh-RAISE-F","4","0.175879656962599"
"töwenlesh","töwenlesh-RAISE-B","0","0.824120343037401"
"töwenlet","töwenlet-RAISE-F","35","0.0560537834611681"
"töwenlet","töwenlet-RAISE-B","0","0.943946216538832"
"towla","towla-RAISE-F","0","0.992085237649064"
"towla","towla-RAISE-B","20","0.00791476235093591"
"towlash","towlash-RAISE-F","0","0.972555674936541"
"towlash","towlash-RAISE-B","1","0.0274443250634585"
"toxta","toxta-RAISE-F","0","0.997563059735455"
"toxta","toxta-RAISE-B","312","0.00243694026454466"
"toxtam","toxtam-RAISE-F","0","0.99690986229149"
"toxtam","toxtam-RAISE-B","2","0.00309013770851041"
"toxtamname","toxtamname-RAISE-F","49","0.168546093537469"
"toxtamname","toxtamname-RAISE-B","20","0.831453906462531"
"toxtat","toxtat-RAISE-F","0","0.997353495800441"
"toxtat","toxtat-RAISE-B","735","0.00264650419955892"
"toyla","toyla-RAISE-F","0","0.964530473784932"
"toyla","toyla-RAISE-B","3","0.0354695262150685"
"toylash","toylash-RAISE-F","0","0.98827905166678"
"toylash","toylash-RAISE-B","25","0.0117209483332202"
"tügelle","tügelle-RAISE-F","6","0.184128887019375"
"tügelle","tügelle-RAISE-B","0","0.815871112980625"
"tughqanlash","tughqanlash-RAISE-F","0","0.973425777729096"
"tughqanlash","tughqanlash-RAISE-B","1","0.026574222270904"
"tügünche","tügünche-RAISE-F","1","0.774943241035967"
"tügünche","tügünche-RAISE-B","0","0.225056758964033"
"tüle","tüle-RAISE-F","4","0.264887092607748"
"tüle","tüle-RAISE-B","0","0.735112907392252"
"tüne","tüne-RAISE-F","2","0.0436631240434715"
"tüne","tüne-RAISE-B","0","0.956336875956528"
"turbina","turbina-RAISE-F","0","0.917667750893689"
"turbina","turbina-RAISE-B","1","0.0823322491063109"
"türme","türme-RAISE-F","4251","0.0184751902695756"
"türme","türme-RAISE-B","4","0.981524809730424"
"türmel","türmel-RAISE-F","1","0.122682542965964"
"türmel","türmel-RAISE-B","0","0.877317457034036"
"turuba","turuba-RAISE-F","0","0.993168374458448"
"turuba","turuba-RAISE-B","20","0.00683162554155214"
"tutash","tutash-RAISE-F","0","0.990987237265765"
"tutash","tutash-RAISE-B","13","0.00901276273423457"
"tuwa","tuwa-RAISE-F","4","0.976233799957247"
"tuwa","tuwa-RAISE-B","0","0.023766200042753"
"tüze","tüze-RAISE-F","13","0.169482601433946"
"tüze","tüze-RAISE-B","0","0.830517398566054"
"tüzet","tüzet-RAISE-F","9","0.0364955856813007"
"tüzet","tüzet-RAISE-B","0","0.963504414318699"
"tüzle","tüzle-RAISE-F","2","0.0196028371976466"
"tüzle","tüzle-RAISE-B","0","0.980397162802353"
"tüzülme","tüzülme-RAISE-F","90","0.0573293516314794"
"tüzülme","tüzülme-RAISE-B","0","0.942670648368521"
"ucha","ucha-RAISE-F","0","0.988581134844379"
"ucha","ucha-RAISE-B","116","0.011418865155621"
"üchey","üchey-RAISE-F","3","0.00781795850676375"
"üchey","üchey-RAISE-B","0","0.992182041493236"
"uchra","uchra-RAISE-F","0","0.999137029058056"
"uchra","uchra-RAISE-B","790","0.000862970941943764"
"uchrash","uchrash-RAISE-F","0","0.99391007980357"
"uchrash","uchrash-RAISE-B","11","0.0060899201964304"
"uchrat","uchrat-RAISE-F","0","0.993760535343474"
"uchrat","uchrat-RAISE-B","75","0.00623946465652636"
"üjme","üjme-RAISE-F","5","0.0168822157846147"
"üjme","üjme-RAISE-B","0","0.983117784215385"
"ula","ula-RAISE-F","0","0.994906025560677"
"ula","ula-RAISE-B","7","0.0050939744393228"
"ulanma","ulanma-RAISE-F","0","0.985032949061446"
"ulanma","ulanma-RAISE-B","21","0.0149670509385541"
"ulash","ulash-RAISE-F","0","0.986118509562897"
"ulash","ulash-RAISE-B","16","0.0138814904371026"
"ümidlen","ümidlen-RAISE-F","3","0.0517964449750777"
"ümidlen","ümidlen-RAISE-B","0","0.948203555024922"
"ümidsizlen","ümidsizlen-RAISE-F","1","0.0100804474340598"
"ümidsizlen","ümidsizlen-RAISE-B","0","0.98991955256594"
"ümmet","ümmet-RAISE-F","15","0.012741400955018"
"ümmet","ümmet-RAISE-B","0","0.987258599044982"
"una","una-RAISE-F","0.999999999999997","0.987094504438843"
"una","una-RAISE-B","58","0.0129054955611573"
"ünche","ünche-RAISE-F","16","0.273218911003768"
"ünche","ünche-RAISE-B","0","0.726781088996232"
"üsküne","üsküne-RAISE-F","169","0.0391146146410739"
"üsküne","üsküne-RAISE-B","0","0.960885385358926"
"ussa","ussa-RAISE-F","1","0.957250424939193"
"ussa","ussa-RAISE-B","4","0.0427495750608072"
"usta","usta-RAISE-F","39","0.995528977647085"
"usta","usta-RAISE-B","226","0.0044710223529153"
"üstel","üstel-RAISE-F","109","0.0036165891811691"
"üstel","üstel-RAISE-B","0","0.996383410818831"
"ustira","ustira-RAISE-F","0","0.946981292753057"
"ustira","ustira-RAISE-B","1","0.0530187072469435"
"ustixan","ustixan-RAISE-F","0","0.987241080758648"
"ustixan","ustixan-RAISE-B","2","0.0127589192413515"
"ustixana","ustixana-RAISE-F","0","0.955421230957535"
"ustixana","ustixana-RAISE-B","1","0.044578769042465"
"üstqurulma","üstqurulma-RAISE-F","0","0.967025327288656"
"üstqurulma","üstqurulma-RAISE-B","5","0.0329746727113442"
"uwa","uwa-RAISE-F","0","0.984059103948477"
"uwa","uwa-RAISE-B","22","0.0159408960515226"
"uwila","uwila-RAISE-F","0","0.906561882652986"
"uwila","uwila-RAISE-B","1","0.0934381173470136"
"uxla","uxla-RAISE-F","0","0.995202627214445"
"uxla","uxla-RAISE-B","80","0.00479737278555525"
"uyal","uyal-RAISE-F","0","0.981126859680681"
"uyal","uyal-RAISE-B","3","0.0188731403193192"
"uyghunlash","uyghunlash-RAISE-F","0","0.972583908897547"
"uyghunlash","uyghunlash-RAISE-B","8","0.0274160911024528"
"uyushma","uyushma-RAISE-F","0.999999999999996","0.994571029175572"
